alias,categories,coordinates,display_phone,distance,id,image_url,is_closed,location,name,phone,price,rating,review_count,transactions,url,lat,long
la-chuperia-los-angeles,"[{'alias': 'mexican', 'title': 'Mexican'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 34.06175, 'longitude': -118.21331}",(323) 352-8721,9955.740456156966,2TMvblZrRMW_mKcyHZ5ldA,https://s3-media3.fl.yelpcdn.com/bphoto/lHd6kZ4LweviM9mn_lx60Q/o.jpg,False,"{'address1': '1145 N Mission Rd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90033', 'country': 'US', 'state': 'CA', 'display_address': ['1145 N Mission Rd', 'Los Angeles, CA 90033']}",La Chuperia,+13233528721,$$,4.0,506,['delivery'],https://www.yelp.com/biz/la-chuperia-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.06175,-118.21331
the-backhouse-los-angeles,"[{'alias': 'sushi', 'title': 'Sushi Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.03962, 'longitude': -118.4302}",(310) 481-6800,10308.064149650196,zC1iJsl9VlIaRnEBm9yDKQ,https://s3-media4.fl.yelpcdn.com/bphoto/8KslBahQbEwz6XMgjjYY-g/o.jpg,False,"{'address1': '10915 W Pico Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90064', 'country': 'US', 'state': 'CA', 'display_address': ['10915 W Pico Blvd', 'Los Angeles, CA 90064']}",The Backhouse,+13104816800,$$,4.0,882,"['pickup', 'delivery']",https://www.yelp.com/biz/the-backhouse-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.03962,-118.4302
idle-hour-los-angeles,"[{'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 34.158376, 'longitude': -118.36992}",(818) 980-5604,11655.710745151668,a-8tE8Fx8qF0Evmu5GnTSg,https://s3-media3.fl.yelpcdn.com/bphoto/6Lt_s2nEqt8qP50cBWn0tw/o.jpg,False,"{'address1': '4824 N Vineland Ave', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '91601', 'country': 'US', 'state': 'CA', 'display_address': ['4824 N Vineland Ave', 'Los Angeles, CA 91601']}",Idle Hour,+18189805604,$$,4.0,1016,"['pickup', 'delivery']",https://www.yelp.com/biz/idle-hour-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.158376,-118.36992
hock-hoof-los-angeles-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.0470812, 'longitude': -118.2501365}",(213) 279-9983,6756.527163382548,PfHYIFTflHuHGXM-Lvy97w,https://s3-media3.fl.yelpcdn.com/bphoto/buMfHcS0NFRiKy4CpCZ3fQ/o.jpg,False,"{'address1': '517 S Spring St', 'address2': '', 'address3': None, 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['517 S Spring St', 'Los Angeles, CA 90013']}",Hock+Hoof,+12132799983,$$,4.5,286,"['restaurant_reservation', 'delivery']",https://www.yelp.com/biz/hock-hoof-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0470812,-118.2501365
hms-bounty-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}]","{'latitude': 34.0619049, 'longitude': -118.29696}",(213) 385-7275,2235.198089023478,3XPZ8FhWuCFY8KJANpZ8jg,https://s3-media3.fl.yelpcdn.com/bphoto/ZlvifkX3Bw-irQTyHPOldQ/o.jpg,False,"{'address1': '3357 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90010', 'country': 'US', 'state': 'CA', 'display_address': ['3357 Wilshire Blvd', 'Los Angeles, CA 90010']}",HMS Bounty,+12133857275,$$,4.0,556,['delivery'],https://www.yelp.com/biz/hms-bounty-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0619049,-118.29696
the-roger-room-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.07795, 'longitude': -118.3764751}",(310) 854-1300,5377.563900593112,-smEQ-GX_OIHP5vzkIrXQQ,https://s3-media3.fl.yelpcdn.com/bphoto/qDxTiqJ3ps_v_13DMCa2lQ/o.jpg,False,"{'address1': '370 N La Cienega Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90048', 'country': 'US', 'state': 'CA', 'display_address': ['370 N La Cienega Blvd', 'Los Angeles, CA 90048']}",The Roger Room,+13108541300,$$,4.0,519,[],https://www.yelp.com/biz/the-roger-room-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.07795,-118.3764751
the-rooftop-at-the-standard-downtown-la-los-angeles,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 34.0501911926812, 'longitude': -118.256970106494}",(213) 892-8080,6067.603132100148,-Ic9_mGjEfuWeDXPRDInWA,https://s3-media2.fl.yelpcdn.com/bphoto/v5h8PPaEX5YXwHxeCJZGqQ/o.jpg,False,"{'address1': '550 S Flower St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90071', 'country': 'US', 'state': 'CA', 'display_address': ['550 S Flower St', 'Los Angeles, CA 90071']}","The Rooftop at The Standard, Downtown LA",+12138928080,$$$,3.5,1569,[],https://www.yelp.com/biz/the-rooftop-at-the-standard-downtown-la-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0501911926812,-118.256970106494
bunker-hill-bar-and-grill-los-angeles,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'sushi', 'title': 'Sushi Bars'}]","{'latitude': 34.050802, 'longitude': -118.253996}",(213) 688-2988,6322.545540139561,I_TuSSaSdjgM9h7C8mkX1A,https://s3-media2.fl.yelpcdn.com/bphoto/fcXc2IIKN5BNDnPM72tJ5A/o.jpg,False,"{'address1': '601 W 5th St', 'address2': 'Ste R 201', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['601 W 5th St', 'Ste R 201', 'Los Angeles, CA 90017']}",Bunker Hill Bar & Grill,+12136882988,$$,3.5,848,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/bunker-hill-bar-and-grill-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.050802,-118.253996
ostrich-farm-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}]","{'latitude': 34.07639, 'longitude': -118.25579}",(213) 537-0657,6256.083145724718,nUT0BaARIUa1I_qV39mj9A,https://s3-media1.fl.yelpcdn.com/bphoto/zRkssQa-FYdEe3dBl9_8UQ/o.jpg,False,"{'address1': '1525 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90026', 'country': 'US', 'state': 'CA', 'display_address': ['1525 W Sunset Blvd', 'Los Angeles, CA 90026']}",Ostrich Farm,+12135370657,$$,4.0,468,['delivery'],https://www.yelp.com/biz/ostrich-farm-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.07639,-118.25579
spring-street-bar-los-angeles-2,"[{'alias': 'sandwiches', 'title': 'Sandwiches'}, {'alias': 'sportsbars', 'title': 'Sports Bars'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.04512, 'longitude': -118.25128}",(213) 988-7178,6708.0639568617735,bDh2drw3BO7T3xWGRQG3fQ,https://s3-media1.fl.yelpcdn.com/bphoto/0xAOCVlswoWq6YHrQlAarw/o.jpg,False,"{'address1': '626-B S Spring St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90014', 'country': 'US', 'state': 'CA', 'display_address': ['626-B S Spring St', 'Los Angeles, CA 90014']}",Spring Street Bar,+12139887178,$$,4.0,559,"['pickup', 'delivery']",https://www.yelp.com/biz/spring-street-bar-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04512,-118.25128
bkla-los-angeles-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'cocktailbars', 'title': 'Cocktail Bars'}]","{'latitude': 34.04701, 'longitude': -118.26083}",(213) 784-3048,5824.653042324849,YUznkziSSfrlQ-wLKKBLBw,https://s3-media2.fl.yelpcdn.com/bphoto/VLrqeB8OXedhPojD7TmmEQ/o.jpg,False,"{'address1': '819 S Flower St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['819 S Flower St', 'Los Angeles, CA 90017']}",BKLA,+12137843048,$$,4.0,728,"['pickup', 'delivery']",https://www.yelp.com/biz/bkla-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.04701,-118.26083
ivanhoe-restaurant-and-bar-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'breakfast_brunch', 'title': 'Breakfast & Brunch'}]","{'latitude': 34.10605, 'longitude': -118.25694}",(323) 665-0211,7726.75057244074,HR8XXdUSfkMpZK6RZokhrA,https://s3-media1.fl.yelpcdn.com/bphoto/cK7nzayOBeAiwq-xvdbw_w/o.jpg,False,"{'address1': '2500 Riverside Dr', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90039', 'country': 'US', 'state': 'CA', 'display_address': ['2500 Riverside Dr', 'Los Angeles, CA 90039']}",Ivanhoe Restaurant & Bar,+13236650211,$$,4.0,435,"['pickup', 'restaurant_reservation', 'delivery']",https://www.yelp.com/biz/ivanhoe-restaurant-and-bar-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.10605,-118.25694
mignon-los-angeles-2,"[{'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 34.0448687, 'longitude': -118.2496209}",(213) 489-0131,6900.949727704586,LhIV95NXNmhjLH5f4YBmBQ,https://s3-media3.fl.yelpcdn.com/bphoto/Zbaotja7ccYuN7u6YQfFxw/o.jpg,False,"{'address1': '128 E 6th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90014', 'country': 'US', 'state': 'CA', 'display_address': ['128 E 6th St', 'Los Angeles, CA 90014']}",Mignon,+12134890131,$$,4.0,448,['delivery'],https://www.yelp.com/biz/mignon-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0448687,-118.2496209
hookah-place-la-los-angeles-3,"[{'alias': 'hookah_bars', 'title': 'Hookah Bars'}, {'alias': 'tobaccoshops', 'title': 'Tobacco Shops'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.046182, 'longitude': -118.247987}",(323) 379-8367,6975.1471632371395,lcvnJoYBmlcOikVkC_RuqQ,https://s3-media4.fl.yelpcdn.com/bphoto/HaXE8QV5jC0AnAhUVd3HyQ/o.jpg,False,"{'address1': '120 E 5th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['120 E 5th St', 'Los Angeles, CA 90013']}",Hookah Place LA,+13233798367,$,4.5,210,[],https://www.yelp.com/biz/hookah-place-la-los-angeles-3?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.046182,-118.247987
rays-and-stark-bar-los-angeles-2,"[{'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.0636072350585, 'longitude': -118.35897560063}",(323) 857-6180,3470.3850606160854,6hwHxhocdoG7ncH55rJZQg,https://s3-media2.fl.yelpcdn.com/bphoto/QJBjRdYNeVdky2P7nsZbnA/o.jpg,False,"{'address1': '5905 Wilshire Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90036', 'country': 'US', 'state': 'CA', 'display_address': ['5905 Wilshire Blvd', 'Los Angeles, CA 90036']}",Ray's and Stark Bar,+13238576180,$$,3.5,831,"['pickup', 'delivery']",https://www.yelp.com/biz/rays-and-stark-bar-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0636072350585,-118.35897560063
the-griffin-los-angeles,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 34.12519, 'longitude': -118.26466}",(323) 644-0444,8791.64566470208,UJEw3VVhwrFMgJCiTaQG8A,https://s3-media1.fl.yelpcdn.com/bphoto/cwOgF6Piu7M5Uc474mjPFg/o.jpg,False,"{'address1': '3000 Los Feliz Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90039', 'country': 'US', 'state': 'CA', 'display_address': ['3000 Los Feliz Blvd', 'Los Angeles, CA 90039']}",The Griffin,+13236440444,$$,3.5,979,['delivery'],https://www.yelp.com/biz/the-griffin-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.12519,-118.26466
heres-looking-at-you-los-angeles,"[{'alias': 'cocktailbars', 'title': 'Cocktail Bars'}, {'alias': 'wine_bars', 'title': 'Wine Bars'}, {'alias': 'asianfusion', 'title': 'Asian Fusion'}]","{'latitude': 34.0637, 'longitude': -118.30822}",(213) 568-3573,1249.6580353598858,NxcF38OxJN9Iq6g6xoOAnQ,https://s3-media4.fl.yelpcdn.com/bphoto/4Z0VimuG9xs0iWuV14fFYQ/o.jpg,False,"{'address1': '3901 W 6th St', 'address2': None, 'address3': '', 'city': 'Los Angeles', 'zip_code': '90020', 'country': 'US', 'state': 'CA', 'display_address': ['3901 W 6th St', 'Los Angeles, CA 90020']}",Here's Looking At You,+12135683573,$$$,4.0,500,['delivery'],https://www.yelp.com/biz/heres-looking-at-you-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0637,-118.30822
public-school-213-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'gastropubs', 'title': 'Gastropubs'}]","{'latitude': 34.0498670183998, 'longitude': -118.257390769312}",(213) 622-4500,6037.401120134045,-73lYnIMpqXG5gVTQOpH8g,https://s3-media1.fl.yelpcdn.com/bphoto/k2pDcKcujidQmRnEInnb9g/o.jpg,False,"{'address1': '612 Flower St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90017', 'country': 'US', 'state': 'CA', 'display_address': ['612 Flower St', 'Los Angeles, CA 90017']}",Public School 213,+12136224500,$$,3.5,866,"['pickup', 'delivery']",https://www.yelp.com/biz/public-school-213-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0498670183998,-118.257390769312
the-well-los-angeles,"[{'alias': 'lounges', 'title': 'Lounges'}]","{'latitude': 34.098747, 'longitude': -118.325296}",(323) 467-9355,4147.421801491112,bKpgt3ZsCJY50Sf_coZ73w,https://s3-media3.fl.yelpcdn.com/bphoto/oTjcNj88hSbm4ENUJaKQ6g/o.jpg,False,"{'address1': '6255 W Sunset Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6255 W Sunset Blvd', 'Los Angeles, CA 90028']}",The Well,+13234679355,$$,4.0,745,[],https://www.yelp.com/biz/the-well-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.098747,-118.325296
r-bar-los-angeles,"[{'alias': 'lounges', 'title': 'Lounges'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'steak', 'title': 'Steakhouses'}]","{'latitude': 34.0578538, 'longitude': -118.301083}",(213) 387-7227,1915.398582293026,7SCpCvd8-RDDvQhSmNe5dQ,https://s3-media3.fl.yelpcdn.com/bphoto/uq6rRSVIxbV_bdx_CX2Wtw/o.jpg,False,"{'address1': '3331 W 8th St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['3331 W 8th St', 'Los Angeles, CA 90005']}",R Bar,+12133877227,$$,4.0,620,['delivery'],https://www.yelp.com/biz/r-bar-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0578538,-118.301083
musso-and-frank-grill-hollywood,"[{'alias': 'steak', 'title': 'Steakhouses'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'bars', 'title': 'Bars'}]","{'latitude': 34.101802, 'longitude': -118.335394}",(323) 467-7788,4653.938885156993,ld3O8sfn0-z-JKBJdofz2g,https://s3-media1.fl.yelpcdn.com/bphoto/Y_thJgo_YQZlD2xdoyRPEQ/o.jpg,False,"{'address1': '6667 Hollywood Blvd', 'address2': '', 'address3': '', 'city': 'Hollywood', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6667 Hollywood Blvd', 'Hollywood, CA 90028']}",Musso & Frank Grill,+13234677788,$$$,4.0,1639,['delivery'],https://www.yelp.com/biz/musso-and-frank-grill-hollywood?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.101802,-118.335394
saint-felix-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'newamerican', 'title': 'American (New)'}, {'alias': 'sandwiches', 'title': 'Sandwiches'}]","{'latitude': 34.0999892586258, 'longitude': -118.329377017197}",(323) 469-5001,4332.892501989607,Rd_IrRGjqsxsvaXoaTqcVw,https://s3-media2.fl.yelpcdn.com/bphoto/74FOw1ea7SJ1JuQKtsx3rg/o.jpg,False,"{'address1': '1602 N Cahuenga Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['1602 N Cahuenga Blvd', 'Los Angeles, CA 90028']}",Saint Felix,+13234695001,$$,4.0,745,"['pickup', 'delivery']",https://www.yelp.com/biz/saint-felix-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0999892586258,-118.329377017197
southland-beer-los-angeles,"[{'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'tapasmallplates', 'title': 'Tapas/Small Plates'}]","{'latitude': 34.0583838, 'longitude': -118.3088809}",(213) 908-5104,1205.3809476460124,jKemmdHoBs20go5j6AQpDw,https://s3-media4.fl.yelpcdn.com/bphoto/OqdiPKlabL59cJa9lQzGIQ/o.jpg,False,"{'address1': '740 S Western Ave', 'address2': 'Ste 112', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90005', 'country': 'US', 'state': 'CA', 'display_address': ['740 S Western Ave', 'Ste 112', 'Los Angeles, CA 90005']}",Southland Beer,+12139085104,$$,4.5,185,[],https://www.yelp.com/biz/southland-beer-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0583838,-118.3088809
frolic-room-los-angeles,"[{'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 34.10184, 'longitude': -118.32592}",(323) 462-5890,4496.551004011618,zlpqHLjIxmgKSh9fV16PxA,https://s3-media4.fl.yelpcdn.com/bphoto/8NvDc1OeBNg72IWB4orY9w/o.jpg,False,"{'address1': '6245 Hollywood Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90028', 'country': 'US', 'state': 'CA', 'display_address': ['6245 Hollywood Blvd', 'Los Angeles, CA 90028']}",Frolic Room,+13234625890,$$,4.0,449,[],https://www.yelp.com/biz/frolic-room-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.10184,-118.32592
cliftons-republic-los-angeles-2,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'venues', 'title': 'Venues & Event Spaces'}, {'alias': 'danceclubs', 'title': 'Dance Clubs'}]","{'latitude': 34.0454, 'longitude': -118.25294}",(213) 613-0000,6547.322329568822,vwWTF9KhrL1l6LclQg8fxg,https://s3-media2.fl.yelpcdn.com/bphoto/hzYXPYPonGepaglITOoaaQ/o.jpg,False,"{'address1': '648 S Broadway', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90014', 'country': 'US', 'state': 'CA', 'display_address': ['648 S Broadway', 'Los Angeles, CA 90014']}",Clifton's Republic,+12136130000,$$,3.0,2010,[],https://www.yelp.com/biz/cliftons-republic-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0454,-118.25294
crawfords-los-angeles-2,"[{'alias': 'southern', 'title': 'Southern'}, {'alias': 'beerbar', 'title': 'Beer Bar'}, {'alias': 'divebars', 'title': 'Dive Bars'}]","{'latitude': 34.06962, 'longitude': -118.27756}",(213) 568-3133,4144.021606154122,Z3Vbl79nkhkwZ3D2JYAjAg,https://s3-media1.fl.yelpcdn.com/bphoto/J5D3S6-sn3OGUyNhoqQTXA/o.jpg,False,"{'address1': '2616 Beverly Blvd', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90057', 'country': 'US', 'state': 'CA', 'display_address': ['2616 Beverly Blvd', 'Los Angeles, CA 90057']}",Crawford's,+12135683133,$$,4.5,310,[],https://www.yelp.com/biz/crawfords-los-angeles-2?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.06962,-118.27756
the-escondite-los-angeles,"[{'alias': 'bars', 'title': 'Bars'}, {'alias': 'tradamerican', 'title': 'American (Traditional)'}, {'alias': 'musicvenues', 'title': 'Music Venues'}]","{'latitude': 34.0460037041153, 'longitude': -118.242189306082}",(213) 626-1800,7498.617263760257,ZXLsi_UFu-kXDXrUpmLumg,https://s3-media3.fl.yelpcdn.com/bphoto/ytiy3Ml6Y3qioJw0JoTp1Q/o.jpg,False,"{'address1': '410 Boyd St', 'address2': '', 'address3': '', 'city': 'Los Angeles', 'zip_code': '90013', 'country': 'US', 'state': 'CA', 'display_address': ['410 Boyd St', 'Los Angeles, CA 90013']}",The Escondite,+12136261800,$$,4.0,662,['delivery'],https://www.yelp.com/biz/the-escondite-los-angeles?adjust_creative=5qqcMYzSx5kiXGxs0PXU2w&utm_campaign=yelp_api_v3&utm_medium=api_v3_business_search&utm_source=5qqcMYzSx5kiXGxs0PXU2w,34.0460037041153,-118.242189306082
